,State_Name,Cost,Code,Item,Year
204,Iowa,166,4,Medicare/Other Professional Services (Millions of Dollars),2014
205,Kansas,156,4,Medicare/Other Professional Services (Millions of Dollars),2014
206,Kentucky,255,4,Medicare/Other Professional Services (Millions of Dollars),2014
207,Louisiana,231,4,Medicare/Other Professional Services (Millions of Dollars),2014
208,Maine,98,4,Medicare/Other Professional Services (Millions of Dollars),2014
209,Maryland,300,4,Medicare/Other Professional Services (Millions of Dollars),2014
210,Massachusetts,464,4,Medicare/Other Professional Services (Millions of Dollars),2014
211,Michigan,653,4,Medicare/Other Professional Services (Millions of Dollars),2014
212,Minnesota,257,4,Medicare/Other Professional Services (Millions of Dollars),2014
213,Mississippi,148,4,Medicare/Other Professional Services (Millions of Dollars),2014
214,Missouri,345,4,Medicare/Other Professional Services (Millions of Dollars),2014
215,Montana,53,4,Medicare/Other Professional Services (Millions of Dollars),2014
216,Nebraska,101,4,Medicare/Other Professional Services (Millions of Dollars),2014
217,Nevada,163,4,Medicare/Other Professional Services (Millions of Dollars),2014
218,New Hampshire,79,4,Medicare/Other Professional Services (Millions of Dollars),2014
219,New Jersey,599,4,Medicare/Other Professional Services (Millions of Dollars),2014
220,New Mexico,107,4,Medicare/Other Professional Services (Millions of Dollars),2014
221,New York,1432,4,Medicare/Other Professional Services (Millions of Dollars),2014
222,North Carolina,561,4,Medicare/Other Professional Services (Millions of Dollars),2014
223,North Dakota,33,4,Medicare/Other Professional Services (Millions of Dollars),2014
224,Ohio,679,4,Medicare/Other Professional Services (Millions of Dollars),2014
225,Oklahoma,189,4,Medicare/Other Professional Services (Millions of Dollars),2014
226,Oregon,234,4,Medicare/Other Professional Services (Millions of Dollars),2014
227,Pennsylvania,925,4,Medicare/Other Professional Services (Millions of Dollars),2014
228,Rhode Island,75,4,Medicare/Other Professional Services (Millions of Dollars),2014
229,South Carolina,267,4,Medicare/Other Professional Services (Millions of Dollars),2014
230,South Dakota,41,4,Medicare/Other Professional Services (Millions of Dollars),2014
231,Tennessee,465,4,Medicare/Other Professional Services (Millions of Dollars),2014
232,Texas,1235,4,Medicare/Other Professional Services (Millions of Dollars),2014
233,Utah,97,4,Medicare/Other Professional Services (Millions of Dollars),2014
234,Vermont,34,4,Medicare/Other Professional Services (Millions of Dollars),2014
235,Virginia,354,4,Medicare/Other Professional Services (Millions of Dollars),2014
236,Washington,376,4,Medicare/Other Professional Services (Millions of Dollars),2014
237,West Virginia,112,4,Medicare/Other Professional Services (Millions of Dollars),2014
238,Wisconsin,299,4,Medicare/Other Professional Services (Millions of Dollars),2014
239,Wyoming,28,4,Medicare/Other Professional Services (Millions of Dollars),2014
249,Alabama,7,5,Medicare/Dental Services (Millions of Dollars),2014
250,Alaska,0,5,Medicare/Dental Services (Millions of Dollars),2014
251,Arizona,20,5,Medicare/Dental Services (Millions of Dollars),2014
252,Arkansas,2,5,Medicare/Dental Services (Millions of Dollars),2014
253,California,57,5,Medicare/Dental Services (Millions of Dollars),2014
254,Colorado,5,5,Medicare/Dental Services (Millions of Dollars),2014
255,Connecticut,2,5,Medicare/Dental Services (Millions of Dollars),2014
256,Delaware,0,5,Medicare/Dental Services (Millions of Dollars),2014
257,District of Columbia,0,5,Medicare/Dental Services (Millions of Dollars),2014
258,Florida,71,5,Medicare/Dental Services (Millions of Dollars),2014
259,Georgia,13,5,Medicare/Dental Services (Millions of Dollars),2014
260,Hawaii,3,5,Medicare/Dental Services (Millions of Dollars),2014
261,Idaho,0,5,Medicare/Dental Services (Millions of Dollars),2014
262,Illinois,8,5,Medicare/Dental Services (Millions of Dollars),2014
263,Indiana,3,5,Medicare/Dental Services (Millions of Dollars),2014
264,Iowa,1,5,Medicare/Dental Services (Millions of Dollars),2014
265,Kansas,1,5,Medicare/Dental Services (Millions of Dollars),2014
266,Kentucky,2,5,Medicare/Dental Services (Millions of Dollars),2014
267,Louisiana,7,5,Medicare/Dental Services (Millions of Dollars),2014
268,Maine,1,5,Medicare/Dental Services (Millions of Dollars),2014
269,Maryland,2,5,Medicare/Dental Services (Millions of Dollars),2014
270,Massachusetts,3,5,Medicare/Dental Services (Millions of Dollars),2014
271,Michigan,7,5,Medicare/Dental Services (Millions of Dollars),2014
272,Minnesota,4,5,Medicare/Dental Services (Millions of Dollars),2014
273,Mississippi,2,5,Medicare/Dental Services (Millions of Dollars),2014
274,Missouri,6,5,Medicare/Dental Services (Millions of Dollars),2014
275,Montana,0,5,Medicare/Dental Services (Millions of Dollars),2014
276,Nebraska,1,5,Medicare/Dental Services (Millions of Dollars),2014
277,Nevada,5,5,Medicare/Dental Services (Millions of Dollars),2014
278,New Hampshire,0,5,Medicare/Dental Services (Millions of Dollars),2014
279,New Jersey,6,5,Medicare/Dental Services (Millions of Dollars),2014
280,New Mexico,3,5,Medicare/Dental Services (Millions of Dollars),2014
281,New York,45,5,Medicare/Dental Services (Millions of Dollars),2014
282,North Carolina,7,5,Medicare/Dental Services (Millions of Dollars),2014
283,North Dakota,0,5,Medicare/Dental Services (Millions of Dollars),2014
284,Ohio,8,5,Medicare/Dental Services (Millions of Dollars),2014
285,Oklahoma,2,5,Medicare/Dental Services (Millions of Dollars),2014
286,Oregon,2,5,Medicare/Dental Services (Millions of Dollars),2014
287,Pennsylvania,15,5,Medicare/Dental Services (Millions of Dollars),2014
288,Rhode Island,1,5,Medicare/Dental Services (Millions of Dollars),2014
289,South Carolina,7,5,Medicare/Dental Services (Millions of Dollars),2014
290,South Dakota,0,5,Medicare/Dental Services (Millions of Dollars),2014
291,Tennessee,10,5,Medicare/Dental Services (Millions of Dollars),2014
292,Texas,45,5,Medicare/Dental Services (Millions of Dollars),2014
293,Utah,3,5,Medicare/Dental Services (Millions of Dollars),2014
294,Vermont,0,5,Medicare/Dental Services (Millions of Dollars),2014
295,Virginia,4,5,Medicare/Dental Services (Millions of Dollars),2014
296,Washington,9,5,Medicare/Dental Services (Millions of Dollars),2014
297,West Virginia,1,5,Medicare/Dental Services (Millions of Dollars),2014
298,Wisconsin,6,5,Medicare/Dental Services (Millions of Dollars),2014
299,Wyoming,0,5,Medicare/Dental Services (Millions of Dollars),2014
309,Alabama,729,6,Medicare/Home Health Care (Millions of Dollars),2014
310,Alaska,18,6,Medicare/Home Health Care (Millions of Dollars),2014
311,Arizona,638,6,Medicare/Home Health Care (Millions of Dollars),2014
312,Arkansas,278,6,Medicare/Home Health Care (Millions of Dollars),2014
313,California,3667,6,Medicare/Home Health Care (Millions of Dollars),2014
314,Colorado,411,6,Medicare/Home Health Care (Millions of Dollars),2014
315,Connecticut,400,6,Medicare/Home Health Care (Millions of Dollars),2014
316,Delaware,108,6,Medicare/Home Health Care (Millions of Dollars),2014
317,District of Columbia,46,6,Medicare/Home Health Care (Millions of Dollars),2014
318,Florida,3625,6,Medicare/Home Health Care (Millions of Dollars),2014
319,Georgia,999,6,Medicare/Home Health Care (Millions of Dollars),2014
320,Hawaii,77,6,Medicare/Home Health Care (Millions of Dollars),2014
321,Idaho,164,6,Medicare/Home Health Care (Millions of Dollars),2014
322,Illinois,1497,6,Medicare/Home Health Care (Millions of Dollars),2014
323,Indiana,574,6,Medicare/Home Health Care (Millions of Dollars),2014
324,Iowa,214,6,Medicare/Home Health Care (Millions of Dollars),2014
325,Kansas,238,6,Medicare/Home Health Care (Millions of Dollars),2014
326,Kentucky,419,6,Medicare/Home Health Care (Millions of Dollars),2014
327,Louisiana,772,6,Medicare/Home Health Care (Millions of Dollars),2014
328,Maine,137,6,Medicare/Home Health Care (Millions of Dollars),2014
329,Maryland,440,6,Medicare/Home Health Care (Millions of Dollars),2014
330,Massachusetts,860,6,Medicare/Home Health Care (Millions of Dollars),2014
331,Michigan,1249,6,Medicare/Home Health Care (Millions of Dollars),2014
332,Minnesota,392,6,Medicare/Home Health Care (Millions of Dollars),2014
333,Mississippi,491,6,Medicare/Home Health Care (Millions of Dollars),2014
334,Missouri,575,6,Medicare/Home Health Care (Millions of Dollars),2014
335,Montana,55,6,Medicare/Home Health Care (Millions of Dollars),2014
336,Nebraska,122,6,Medicare/Home Health Care (Millions of Dollars),2014
337,Nevada,307,6,Medicare/Home Health Care (Millions of Dollars),2014
338,New Hampshire,149,6,Medicare/Home Health Care (Millions of Dollars),2014
339,New Jersey,735,6,Medicare/Home Health Care (Millions of Dollars),2014
340,New Mexico,210,6,Medicare/Home Health Care (Millions of Dollars),2014
341,New York,1393,6,Medicare/Home Health Care (Millions of Dollars),2014
342,North Carolina,895,6,Medicare/Home Health Care (Millions of Dollars),2014
343,North Dakota,17,6,Medicare/Home Health Care (Millions of Dollars),2014
344,Ohio,1400,6,Medicare/Home Health Care (Millions of Dollars),2014
345,Oklahoma,653,6,Medicare/Home Health Care (Millions of Dollars),2014
346,Oregon,338,6,Medicare/Home Health Care (Millions of Dollars),2014
347,Pennsylvania,1416,6,Medicare/Home Health Care (Millions of Dollars),2014
348,Rhode Island,139,6,Medicare/Home Health Care (Millions of Dollars),2014
349,South Carolina,593,6,Medicare/Home Health Care (Millions of Dollars),2014
350,South Dakota,33,6,Medicare/Home Health Care (Millions of Dollars),2014
351,Tennessee,723,6,Medicare/Home Health Care (Millions of Dollars),2014
352,Texas,3923,6,Medicare/Home Health Care (Millions of Dollars),2014
353,Utah,285,6,Medicare/Home Health Care (Millions of Dollars),2014
354,Vermont,62,6,Medicare/Home Health Care (Millions of Dollars),2014
355,Virginia,685,6,Medicare/Home Health Care (Millions of Dollars),2014
356,Washington,461,6,Medicare/Home Health Care (Millions of Dollars),2014
357,West Virginia,199,6,Medicare/Home Health Care (Millions of Dollars),2014
358,Wisconsin,463,6,Medicare/Home Health Care (Millions of Dollars),2014
359,Wyoming,23,6,Medicare/Home Health Care (Millions of Dollars),2014
369,Alabama,1503,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
370,Alaska,81,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
371,Arizona,1419,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
372,Arkansas,786,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
373,California,8357,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
374,Colorado,922,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
375,Connecticut,1059,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
376,Delaware,296,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
377,District of Columbia,137,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
378,Florida,6344,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
379,Georgia,2350,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
380,Hawaii,303,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
381,Idaho,339,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
382,Illinois,2884,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
383,Indiana,1846,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
384,Iowa,764,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
385,Kansas,684,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
386,Kentucky,1466,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
387,Louisiana,1345,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
388,Maine,434,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
389,Maryland,1184,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
390,Massachusetts,1737,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
391,Michigan,2932,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
392,Minnesota,1143,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
393,Mississippi,863,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
394,Missouri,1848,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
395,Montana,220,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
396,Nebraska,427,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
397,Nevada,505,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
398,New Hampshire,293,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
399,New Jersey,2695,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
400,New Mexico,424,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
401,New York,6356,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
402,North Carolina,2825,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
403,North Dakota,148,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
404,Ohio,3499,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
405,Oklahoma,980,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
406,Oregon,889,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
407,Pennsylvania,4167,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
408,Rhode Island,303,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
409,South Carolina,1431,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
410,South Dakota,186,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
411,Tennessee,1989,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
412,Texas,5620,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
413,Utah,414,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
414,Vermont,173,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
415,Virginia,1673,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2014
